area,t,S,SV,E,EV,I,IV,H,D,R,W,V,t_n,L
nondonor1,99,14653.592588812713,53300.031257118484,316.08890920554757,874.0795187691286,268.69469177169105,665.1966616082349,0,392.9864332160257,29529.32993949814,0.0,0.0,65.80963746844294,15
nondonor1,100,14590.496890570988,53116.43108299921,315.9668256061623,882.8637891345752,263.01646769562126,669.4494893590931,0,395.29842559928966,29766.47702903502,0.0,0.0,65.80963746844294,15
nondonor1,101,14526.073222780185,52928.80455672042,317.19712827573255,893.9175575864533,258.76978033501945,674.3687036194431,0,397.59864932821125,30003.2704013545,0.0,0.0,65.80963746844294,15
nondonor1,102,14460.08478023745,52736.45033546429,319.7461451633212,907.4882673252953,255.85804661446363,680.2373358416723,0,399.8935931059021,30240.241496247574,0.0,0.0,65.80963746844294,15
nondonor1,103,14392.29621359954,52538.66845895976,323.58548276856595,923.7724903647636,254.20271391471326,687.3153340235682,0,402.18997224689286,30477.96933412216,0.0,0.0,65.80963746844294,15
nondonor1,104,14322.48011288723,52334.77910515641,328.68448692716265,942.9073460951541,253.73969259355485,695.8353072995378,0,404.4947466430372,30717.079202397872,0.0,0.0,65.80963746844294,15
nondonor1,105,14250.42416688329,52124.143405886076,335.0035355456712,964.9615761464584,254.41519540107396,705.9976453738941,0,406.8151173031709,30958.239357460323,0.0,0.0,65.80963746844294,15
nondonor1,106,14175.93859882089,51906.18518171611,342.4883964989355,989.9274850871349,256.1813022574188,717.9651043528655,0,409.1584980710874,31202.155433195516,0.0,0.0,65.80963746844294,15
nondonor1,107,14098.863407130848,51680.41224146861,351.0659088891914,1017.7149283172002,258.9915338453812,731.8571689631742,0,411.5324604550692,31449.56235093048,0.0,0.0,65.80963746844294,15
nondonor1,108,14019.074924716857,51446.435839586986,360.64120952534483,1048.148344535387,262.7966964299253,747.7446579327668,0,413.9446511476567,31701.213676125033,0.0,0.0,65.80963746844294,15
nondonor1,109,13936.491252129808,51203.986996937245,371.09664020732384,1080.9675182780516,267.54123740339713,765.6451190993034,0,416.40268370184936,31957.86855224298,0.0,0.0,65.80963746844294,15
nondonor1,110,13851.07620661888,50952.92863221343,382.2923576767875,1115.8323793462594,273.16031676225685,785.5195577666614,0,418.914007796813,32220.276541818872,0.0,0.0,65.80963746844294,15
nondonor1,111,13762.841540091462,50693.26276369065,394.0685526688481,1152.3317719997906,279.577751476604,807.2709638289635,0,421.48576136378205,32489.16089487986,0.0,0.0,65.80963746844294,15
nondonor1,112,13671.84729488119,50425.1323681475,406.2490873453503,1189.9958131429817,286.7049307542576,830.744970393537,0,424.1246123492672,32765.200922985874,0.0,0.0,65.80963746844294,15
nondonor1,113,13578.200274573448,50148.81779013617,418.6462901840234,1228.311228525715,294.44073692862844,855.7328151635265,0,426.83659791847595,33049.01426656997,0.0,0.0,65.80963746844294,15
